raw,ror,name,country,region
"Tilburg Institute for Behavioral Economics Research (TIBER), Warandelaan 2, P.O. Box 90153, 5000 LE Tilburg, The Netherland",https://ror.org/04b8v1s79,Tilburg University,The Netherlands,North Brabant
"Department of Clinical Lab, The Fifth Affiliated Hospital, Sun Yat-sen University, Zhuhai, China",https://ror.org/023te5r95,Fifth Affiliated Hospital of Sun Yat-sen University,China,Guangdong
"Department of Social and Organizational Psychology, University of Groningen",https://ror.org/012p63287,University of Groningen,The Netherlands,Groningen
"University of Chinese Academy of Sciences,Beijing, China",https://ror.org/042pgcv68,China Academy of Chinese Medical Sciences,China,Beijing
"Second Department of Surgery, Medical School, Democritus University of Thrace",https://ror.org/03bfqnx40,Democritus University of Thrace,Greece,East Macedonia and Thrace
"Department of Oral and Maxillofacial Surgery, State University of West Paraná, Cascavel, Brazil",https://ror.org/05ne20t07,Universidade Estadual do Oeste do Paraná,Brazil,Paraná
"International Centre for Circulatory Health, National Heart and Lung Institute, Imperial College, London, UK",https://ror.org/02xq21g71,International Heart and Lung Institute,United States,California
"Department of Mathematics and Physics, Hebei Institute of Architecture Civil Engineering, Zhangjiakou, China",https://ror.org/058ange06,Hebei University of Architecture,China,Hebei
"Département de Chimie Moléculaire, UMR CNRS 5250 and ICMG FR 2607, Université Joseph Fourier, BP53, 38041 Grenoble Cedex 9, France",https://ror.org/010rs2a38,Département de Chimie Moléculaire,France,Auvergne-Rhône-Alpes
"Aerosol Research Laboratory, Department of Pharmaceutics, School of Pharmacy, Tehran University of Medical Sciences",https://ror.org/01c4pz451,Tehran University of Medical Sciences,Iran,Tehran
"School of Computer Engineering, KIIT Deemed to be University, Bhubaneswar 751024, Odisha, India",https://ror.org/02bdf7k74,BLDE (Deemed to be University),India,Karnataka
"School of Communication, Journalism, and Marketing, Massey University, Wellington, New Zealand",https://ror.org/024cft222,Wellington UniVentures (New Zealand),New Zealand,Wellington Region
"Human Development African Region, World Bank, Washington DC, USA",https://ror.org/05gqz0k77,African Development Bank Group,Ivory Coast,Abidjan Autonomous District
"Department of Inform, Linyi University, Linyi 276000, China",https://ror.org/01knv0402,Linyi University,China,Shandong
"Department of Pharmacodynamics and Toxicology, School of Pharmacy, Mashhad University of Medical Sciences, Mashhad, Iran",https://ror.org/04sfka033,Mashhad University of Medical Sciences,Iran,Razavi Khorasan
"Department of Obstetrics and Gynecology, Buddhist Tzu Chi General Hospital, Tzu Chi University, Hualien, Taiwan",https://ror.org/037r57b62,Buddhist Tzu Chi General Hospital,Taiwan,Taiwan
"Department of Otolaryngology Head and Neck Surgery, Xiangya Hospital, Central South University, Changsha, Hunan, PR.China",https://ror.org/056zz0q95,American Academy of Otolaryngology — Head and Neck Surgery,United States,Virginia
"Department of Pharmacology and Therapeutics, Division of Neurodegenerative Disorders, University of Manitoba, St. Boniface Hospital Research Centre, Winnipeg, Manitoba, Canada",https://ror.org/02gfys938,University of Manitoba,Canada,Manitoba
"Key Laboratory of Geological Hazards on Three Gorges Reservoir Area of Ministry of Education, Three Gorges University, Yichang City, China",https://ror.org/0419nfc77,China Three Gorges University,China,Hubei
"Department of Oncology, Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy",https://ror.org/05aspc753,Mario Negri Institute for Pharmacological Research,Italy,Lombardy
"National Health Laboratory Service Tygerberg Business Unit, Cape Town, South Africa",https://ror.org/00wdsp051,Cape Town HVTN Immunology Laboratory / Hutchinson Centre Research Institute of South Africa,South Africa,Western Cape
"Jiangsu Hengrui Medicine, Jiangsu 200245, China",https://ror.org/04ayvvz32,Jiangsu Hengrui Medicine (China),China,Jiangsu
"Department of Bone and Joint Surgery, Jining No.1 People’s Hospital, Jining, 272011, Shandong, China",https://ror.org/04gs6v336,Jining First People's Hospital,China,Shandong
"Department of Pharmacology, Vanderbilt University, Nashville, TN 37232, USA",https://ror.org/02vm5rt34,Vanderbilt University,United States,Tennessee
"The Second Affiliated Hospital of Zunyi Medical University, Zunyi 563000, Guizhou, China",https://ror.org/05mzh9z59,Affiliated Hospital of Zunyi Medical College,China,Guizhou
"Department of Neurology, Mitate Hospital, Fukuoka 862-0041, Japan",https://ror.org/01rsda187,Mitate Hospital,Japan,Fukuoka
"Department of Gynecology and Obstetrics, Cukurova University Faculty of Medicine Balcali Hospital, Adana, Turkey",https://ror.org/04rhdtb47,Obstetrics and Gynecology Hospital of Fudan University,China,Shanghai
"Laboratory of Toxicology and Pharmacology, National Institute of Environmental Health Sciences, National Institutes of Health, Research Triangle Park, NC, 27709, USA",https://ror.org/01cwqze88,National Institutes of Health,United States,Maryland
"Centre Interdisciplinaire de Nanoscience de Marseille (CINaM, UPR 3118 CNRS), Aix-Marseille University, Campus de Luminy, Case 913, 13288 Marseille, France Faculty of Physics and Technology, Al-Farabi Kazakh National University, 71 Al-Farabi Ave, 050040 Almaty, Republic of Kazakhstan",https://ror.org/0550dmh35,Centre Interdisciplinaire de Nanoscience de Marseille,France,Provence-Alpes-Côte d'Azur
"Center for Terahertz Waves, Tianjin University, Tianjin, 300072, PR China",https://ror.org/012tb2g32,Tianjin University,China,Tianjin
"INSA Centre Val de Loire, Université d’Orléans, PRISME EA4229, Bourges, France",https://ror.org/03y0qc033,Institut National des Sciences Appliquées Centre Val de Loire,France,Centre-Val de Loire
"Department of Biochemistry, Faculty of Science, King Abdulaziz University, Jeddah, Saudi Arabia",https://ror.org/02ma4wv74,King Abdulaziz University,Saudi Arabia,Mecca Region
"Department of Thoracic surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China",https://ror.org/0371fqr87,Wuhan Union Hospital,China,Hubei
"International School, Xi’an Siyuan University, Xi’an, Shaanxi, 710038, China",https://ror.org/02nddbr13,Xi'an Siyuan University,China,Shaanxi
"Department of Physical Education, Teachers Education College, Lishui University, Lishui, Zhejiang Province, China",https://ror.org/0418kp584,Lishui University,China,Zhejiang
"CSE, Sri Ranganathar Institute of Engineering and Technology, Coimbatore, India",https://ror.org/055jwev93,Sri Venkatesa Perumal College of Engineering and Technology,India,Andhra Pradesh
"Department of Environmental Health Engineering, School of Public Health and Safety, Shahid Beheshti University of Medical Sciences, Tehran, Iran",https://ror.org/034m2b326,Shahid Beheshti University of Medical Sciences,Iran,Tehran
"Department of Biology, Faculty of Sciences, Yazd University, Yazd, Iran",https://ror.org/02x99ac45,Yazd University,Iran,Yazd Province
"Student Subjects, Jiangxi Civil Affairs School, Nanchang, 330013, Jiangxi, China",https://ror.org/04k7xq042,Jiangxi Copper (China),China,Jiangxi
"Department of Cardiovascular Medicine, The First Hospital of Yulin, Yulin, 719000 Shaanxi, China",https://ror.org/05x0kmy47,Shaanxi Yulin Energy Group,China,Shaanxi
"Department of Biology, The University of Haripur, Haripur, Khyber Pakhtunkhwa, Pakistan",https://ror.org/05vtb1235,University of Haripur,Pakistan,Islamabad
"Centre Interdisciplinaire de Recherches Medicales de Franceville (CIRMF), Franceville, Gabon",https://ror.org/01wyqb997,Centre International de Recherches Médicales de Franceville,Gabon,Haut-Ogooué
"Department of Chemical Engineering, SUNY College of Environmental Science and Forestry, 402 Walters Hall, 1 Forestry Drive, Syracuse, NY 13210, USA",https://ror.org/00qv0tw17,SUNY College of Environmental Science and Forestry,United States,New York
"Department of Civil Engineering, University of Guilan, Rash, Iran",https://ror.org/01bdr6121,University of Guilan,Iran,Gilan Province
"Department of Oncology and Southwest Cancer Center, Southwest Hospital, Army Medical University, Chongqing, 400038, China",https://ror.org/00g2rqs52,Southwest Medical University,China,Sichuan
"Department of Obstetrics and Gynaecology, Qilu Hospital, Shandong University, Ji'nan 250012, Shandong, PR China",https://ror.org/056ef9489,Qilu Hospital of Shandong University,China,Shandong
"Department of Medical Oncology, University of Groningen, University Medical Center Groningen, Groningen, The Netherlands",https://ror.org/03cv38k47,University Medical Center Groningen,The Netherlands,Groningen
"College of Life Science, JingGangShan University, 343009 Ji'an, JiangXi, People's Republic of China",https://ror.org/041pakw92,Renmin University of China,China,Beijing
"Institute of Maritime Information and Technology, National Kaohsiung Marine University, Kaohsiung City, Taiwan",https://ror.org/013zjb662,National University of Kaohsiung,Taiwan,Kaohsiung
"Department of Biology, College of Science, King Khalid University, Abha, Saudi Arabia",https://ror.org/052kwzs30,King Khalid University,Saudi Arabia,'Asir Region
"Pain Management, Guthrie Robert Packer Hospital, Sayre, USA",https://ror.org/0068v6128,Guthrie Robert Packer Hospital,United States,Pennsylvania
"School of Management, Hubei University of Technology, Wuhan, P. R. China",https://ror.org/02d3fj342,Hubei University of Technology,China,Hubei
"Department of Industrial Education and Technology, National Changhua University of Education, Changhua County",https://ror.org/005gkfa10,National Changhua University of Education,Taiwan,Taiwan
"Endocrinology and Metabolism Research Center, Endocrinology and Metabolism Clinical Sciences Institute, Tehran University of Medical Sciences, Tehran, Iran",https://ror.org/0430z0381,Endocrinology and Metabolism Clinical Sciences Institute,Iran,Tehran
"Institute of Chinese Materia Medica, China Academy of Chinese Medical Sciences, Beijing, China",https://ror.org/04kn56m50,Institute of Chinese Materia Medica,China,Beijing
"Ophthalmology Department, Jiangxi Integrated Hospital of Traditional Chinese and Western Medicine, Nanchang, Jiangxi Province, China",https://ror.org/03jy32q83,Jiangxi University of Traditional Chinese Medicine,China,Jiangxi
"Faculty of Management Science, Bansomdejchaopraya Rajabhat University, Bangkok 10600, Thailand",https://ror.org/03e0h3d81,Bansomdejchaopraya Rajabhat University,Thailand,Bangkok
"Peter MacCallum Cancer Centre, East Melbourne",https://ror.org/02a8bt934,Peter MacCallum Cancer Centre,Australia,Victoria
"Nuclear Organisation and Oncogenesis Unit, INSERM U579, Institut Pasteur, 75724 Paris Cedex 15, France",https://ror.org/05q8d3662,Organisation Nucléaire et Oncogenèse,France,Île-de-France
"Department of Biotechnology, Lahore College for Women University, Lahore, Pakistan",https://ror.org/02bf6br77,Lahore College for Women University,Pakistan,Punjab
"School of E-Business and Logistics, Beijing Technology and Business University, Beijing 100048, China",https://ror.org/013e0zm98,Beijing Technology and Business University,China,Beijing
"Department of Dermatology, University Hospital Eppendorf, University of Hamburg, D-20246 Hamburg, Germany",https://ror.org/01zgy1s35,University Medical Center Hamburg-Eppendorf,Germany,Hamburg
"Department of Statistics, Shaheed Benazir Bhutto Women University, Peshawar, Pakistan",https://ror.org/00s2rk252,Shaheed Benazir Bhutto Women University,Pakistan,Khyber Pakhtunkhwa
"Department of Clinical Laboratory, Affiliated Traditional Chinese Medicine Hospital of Nantong University, Nantong, Jiangsu, China",https://ror.org/001rahr89,Affiliated Hospital of Nantong University,China,Jiangsu
"Department of Nonwoven Material Science and Technology, School of Textiles, Tianjin Polytechnic University,Tianjin 300160, China",https://ror.org/018rbtf37,Tianjin University of Science and Technology,China,Tianjin
"Department of Outpatient Gynecological, Qingdao Fuwai Cardiovascular Hospital, Qingdao, China",https://ror.org/02jqapy19,Qingdao Municipal Hospital,China,Shandong
"Nanotechnology Research Center, Pharmaceutical Technology Institute, Mashhad University of Medical Sciences, Mashhad, Iran",https://ror.org/04sfka033,Mashhad University of Medical Sciences,Iran,Razavi Khorasan
"Department of Mathematics, College of Sciences, King Khalid University, Abha 61413, Saudi Arabia",https://ror.org/052kwzs30,King Khalid University,Saudi Arabia,'Asir Region
"School of Finance and Economics, Guangzhou Huashang Vocational College, Guangzhou, Guangdong 511300, China",https://ror.org/0546x0d08,Guangzhou Huashang College,China,Guangdong
"Key Laboratory of Cryptography of Zhejiang Province, Hangzhou Normal University, Hangzhou 311121, China",https://ror.org/014v1mr15,Hangzhou Normal University,China,Zhejiang
"Department of Electrical and Electronics Engineering, University College of Engineering, Dindigul Campus, 624 622, Dindigul, Tamilnadu, India",https://ror.org/0186z1m53,Laboratoire d'Électrotechnique et d'Électronique de Puissance de Lille,France,Hauts-de-France
"Department of Spine Surgery, the Affiliated Hospital of Weifang Medical University, Weifang, China",https://ror.org/03tmp6662,Weifang Medical University,China,Shandong
"Department of Chemistry, The University of Lahore, Lahore, Pakistan",https://ror.org/051jrjw38,University of Lahore,Pakistan,Punjab
"European Institute of Oncology and Monzino Cardiac Center Foundation (IEO-CCM), Milano, Italy",https://ror.org/02vr0ne26,European Institute of Oncology,Italy,Lombardy
